uri,id,birth_place,birth_date,language,recording_dates,subject_refs,interviewers,programs
/repositories/14/resources/8198,HVT-2469,,,eng,1994-03-06|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/22072|/subjects/37286|/subjects/40943|/subjects/30350|/subjects/23869|/subjects/24980|/subjects/30490|/subjects/23059|/subjects/35139|/subjects/33303|,/agents/people/71376|,/agents/corporate_entities/6622|
/repositories/14/resources/6237,HVT-8064,,,eng,1989|1989-01-01|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/24980|,,/agents/corporate_entities/12966|
/repositories/14/resources/5919,HVT-0141,,,eng,1979|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/36226|/subjects/29006|/subjects/37286|/subjects/39082|/subjects/38014|/subjects/40600|/subjects/24980|/subjects/31129|/subjects/32911|,,/agents/corporate_entities/6652|
/repositories/14/resources/10073,HVT-2486,,,eng,1993-05-21|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/32908|/subjects/22405|/subjects/39971|/subjects/37410|/subjects/22197|/subjects/23056|/subjects/26851|/subjects/37761|/subjects/24980|/subjects/30490|/subjects/23059|/subjects/39681|/subjects/35139|,/agents/people/50088|,/agents/corporate_entities/6643|
/repositories/14/resources/6219,HVT-0511,,,eng,1984-12-16|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/29496|/subjects/37286|/subjects/39082|/subjects/32490|/subjects/24374|/subjects/26166|/subjects/26817|/subjects/40600|/subjects/23419|/subjects/25151|/subjects/35941|/subjects/24980|/subjects/24543|/subjects/23059|/subjects/38250|/subjects/39713|,/agents/people/67204|,/agents/corporate_entities/6671|
/repositories/14/resources/6496,HVT-0842,,,eng,1987-02-17|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/34617|/subjects/28387|/subjects/39082|/subjects/34072|/subjects/39298|/subjects/31104|/subjects/33382|/subjects/30920|/subjects/25317|/subjects/24980|/subjects/35139|/subjects/33303|/subjects/30490|/subjects/35943|/subjects/31129|,/agents/people/40471|/agents/people/42116|,/agents/corporate_entities/6940|
/repositories/14/resources/7414,HVT-1750,,,eng,1991-01-22|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/39082|/subjects/37286|/subjects/23986|/subjects/30915|/subjects/33370|/subjects/24374|/subjects/32490|/subjects/26684|/subjects/24343|/subjects/32911|/subjects/34072|/subjects/40600|/subjects/23668|/subjects/35791|/subjects/24980|/subjects/32086|/subjects/31129|/subjects/35943|/subjects/34716|/subjects/33303|/subjects/30490|/subjects/35139|/subjects/35324|,/agents/people/41233|,/agents/corporate_entities/6633|
/repositories/14/resources/6342,HVT-3297,,,rus,1994-08-13|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/37286|/subjects/27560|/subjects/24374|/subjects/22072|/subjects/23300|/subjects/39298|/subjects/26684|/subjects/33322|/subjects/23285|/subjects/24980|/subjects/33303|/subjects/30490|/subjects/34716|/subjects/32086|,/agents/people/40759|/agents/people/41183|,/agents/corporate_entities/12966|/agents/corporate_entities/6680|
/repositories/14/resources/6800,HVT-1300,,,eng,1989-11-15|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/23328|/subjects/39082|/subjects/36693|/subjects/37719|/subjects/27822|/subjects/30350|/subjects/24155|/subjects/36784|/subjects/24980|/subjects/30490|/subjects/31129|/subjects/32911|/subjects/33303|/subjects/35943|/subjects/35139|/subjects/32727|/subjects/29925|,/agents/people/42662|,/agents/corporate_entities/12966|
/repositories/14/resources/9273,HVT-4102,,,eng,2001-01-31|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/23300|/subjects/39082|/subjects/32911|/subjects/33416|/subjects/40600|/subjects/32012|/subjects/41473|/subjects/22416|/subjects/24980|/subjects/23059|/subjects/30490|/subjects/29712|/subjects/33303|/subjects/35139|/subjects/35324|,/agents/people/48406|,/agents/corporate_entities/6670|
/repositories/14/resources/6296,HVT-4315,,,dut,2003-02-26|2003-03-13|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/23640|/subjects/37286|/subjects/25283|/subjects/39298|/subjects/31037|/subjects/26684|/subjects/41420|/subjects/40482|/subjects/39082|/subjects/24343|/subjects/24171|/subjects/26594|/subjects/31104|/subjects/27980|/subjects/26505|/subjects/32585|/subjects/24980|/subjects/32086|/subjects/35714|/subjects/31129|/subjects/33303|/subjects/40065|/subjects/30490|/subjects/35139|/subjects/35943|/subjects/35324|,/agents/people/59507|,/agents/corporate_entities/6614|
/repositories/14/resources/7368,HVT-1117,,,eng,1987-12-24|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/22072|/subjects/39082|/subjects/24374|/subjects/37286|/subjects/34603|/subjects/38166|/subjects/40600|/subjects/27373|/subjects/31699|/subjects/26939|/subjects/24980|/subjects/24543|/subjects/34716|/subjects/23059|/subjects/32911|/subjects/35139|/subjects/30490|,/agents/people/75297|,/agents/corporate_entities/6792|
/repositories/14/resources/8369,HVT-3080,,,eng,1987-02-04|1987-02-18|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/41390|/subjects/23655|/subjects/36478|/subjects/39082|/subjects/38166|/subjects/40600|/subjects/23646|/subjects/26497|/subjects/33262|/subjects/26982|/subjects/37089|/subjects/37095|/subjects/29669|/subjects/31543|/subjects/24980|/subjects/31129|/subjects/38912|/subjects/24543|/subjects/30490|/subjects/35139|/subjects/32911|,/agents/people/41036|,/agents/corporate_entities/6696|
/repositories/14/resources/7772,HVT-1547,,,eng,1989-02-01|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/37286|/subjects/27220|/subjects/39082|/subjects/23300|/subjects/24374|/subjects/24343|/subjects/32911|/subjects/40600|/subjects/30132|/subjects/31012|/subjects/38903|/subjects/24980|/subjects/36018|/subjects/23059|/subjects/30490|/subjects/33303|/subjects/35139|/subjects/35324|,/agents/people/40680|/agents/people/40471|,/agents/corporate_entities/6644|
/repositories/14/resources/7177,HVT-0706,,,eng,1986-03-02|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26179|/subjects/26804|/subjects/37410|/subjects/23640|/subjects/24932|/subjects/22646|/subjects/25620|/subjects/24980|/subjects/39260|/subjects/32086|/subjects/35139|/subjects/30490|/subjects/23059|,/agents/people/40913|/agents/people/82183|,/agents/corporate_entities/6622|
/repositories/14/resources/8751,HVT-1814,,,heb,1986-02-26|1986-03-18|1986-04-12|1986-06-02|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/37286|/subjects/32386|/subjects/29496|/subjects/24374|/subjects/31831|/subjects/23300|/subjects/23330|/subjects/34072|/subjects/38016|/subjects/32911|/subjects/40600|/subjects/29500|/subjects/32494|/subjects/38628|/subjects/27670|/subjects/38014|/subjects/38724|/subjects/25248|/subjects/25363|/subjects/34509|/subjects/24980|/subjects/30490|/subjects/36018|/subjects/34716|/subjects/38250|/subjects/35139|/subjects/26539|/subjects/35324|,/agents/people/40551|/agents/people/63392|,/agents/corporate_entities/6624|
/repositories/14/resources/7863,HVT-3829,,,heb,1992-03-05|1992-03-13|1992-03-20|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/37286|/subjects/30355|/subjects/23328|/subjects/23300|/subjects/39082|/subjects/31831|/subjects/39070|/subjects/32986|/subjects/22405|/subjects/32911|/subjects/24374|/subjects/40649|/subjects/28291|/subjects/40600|/subjects/30841|/subjects/31454|/subjects/29394|/subjects/34218|/subjects/28311|/subjects/29952|/subjects/26925|/subjects/26497|/subjects/37674|/subjects/41689|/subjects/23706|/subjects/23033|/subjects/26520|/subjects/38724|/subjects/24980|/subjects/32086|/subjects/31129|/subjects/24543|/subjects/33303|/subjects/31379|/subjects/37459|/subjects/38250|/subjects/23059|/subjects/23017|/subjects/30490|/subjects/26539|/subjects/35139|/subjects/35324|,,/agents/corporate_entities/12966|/agents/corporate_entities/6680|
/repositories/14/resources/6155,HVT-2691,,,eng,1993-12-13|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/41014|/subjects/34631|/subjects/29496|/subjects/30350|/subjects/23869|/subjects/24980|/subjects/23059|/subjects/30490|/subjects/35139|,/agents/people/40646|,/agents/corporate_entities/6633|
/repositories/14/resources/8095,HVT-3983,,,eng,1997-11-05|,/subjects/36885|/subjects/35425|/subjects/31833|/subjects/40356|/subjects/33741|/subjects/37511|/subjects/24980|,,/agents/corporate_entities/6670|
/repositories/14/resources/10178,HVT-0356,,,eng,1984-08-11|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/39082|/subjects/23300|/subjects/24374|/subjects/38492|/subjects/32911|/subjects/31104|/subjects/36017|/subjects/33455|/subjects/24417|/subjects/33244|/subjects/39273|/subjects/32995|/subjects/40470|/subjects/38806|/subjects/22863|/subjects/40845|/subjects/24980|/subjects/32086|/subjects/35714|/subjects/34716|/subjects/30490|/subjects/33303|/subjects/23059|/subjects/23017|/subjects/35139|/subjects/35324|,/agents/people/50306|,/agents/corporate_entities/6656|
/repositories/14/resources/10023,HVT-0643,,,eng,1985-10-10|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/39082|/subjects/29006|/subjects/37286|/subjects/36226|/subjects/24374|/subjects/24343|/subjects/40600|/subjects/38014|/subjects/37411|/subjects/24980|/subjects/32086|/subjects/33303|,/agents/people/70368|/agents/people/40913|,/agents/corporate_entities/6622|
/repositories/14/resources/9546,HVT-1951,,,eng,1991-11-01|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/39681|/subjects/37286|/subjects/36512|/subjects/23655|/subjects/40600|/subjects/26497|/subjects/26982|/subjects/36616|/subjects/26569|/subjects/28783|/subjects/35807|/subjects/41689|/subjects/40514|/subjects/40075|/subjects/23463|/subjects/38014|/subjects/24980|/subjects/32086|/subjects/24543|/subjects/30490|/subjects/36018|/subjects/23059|/subjects/35139|,/agents/people/40458|/agents/people/74299|,/agents/corporate_entities/6637|
/repositories/14/resources/7552,HVT-2384,,,eng,1991-02-15|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/39681|/subjects/37286|/subjects/35381|/subjects/39082|/subjects/36226|/subjects/29111|/subjects/40591|/subjects/41420|/subjects/31037|/subjects/36833|/subjects/24374|/subjects/24343|/subjects/26594|/subjects/25128|/subjects/40600|/subjects/31779|/subjects/25317|/subjects/28613|/subjects/25774|/subjects/24980|/subjects/32086|/subjects/31129|/subjects/33303|/subjects/23363|/subjects/30490|/subjects/35139|/subjects/35943|,/agents/people/40596|/agents/people/40597|,/agents/corporate_entities/6673|
/repositories/14/resources/7184,HVT-0213,,,eng,1982-10-31|,/subjects/31833|/subjects/36885|/subjects/25470|/subjects/34631|/subjects/26804|/subjects/30837|/subjects/36693|/subjects/25264|/subjects/37286|/subjects/23982|/subjects/39307|/subjects/37362|/subjects/24980|/subjects/32086|,/agents/people/43798|/agents/people/77158|,/agents/corporate_entities/6652|
/repositories/14/resources/7307,HVT-1052,,,eng,1987-10-14|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/37286|/subjects/38166|/subjects/39082|/subjects/25317|/subjects/31104|/subjects/31794|/subjects/29975|/subjects/24980|/subjects/30490|/subjects/35324|/subjects/35139|/subjects/35943|/subjects/33303|/subjects/32086|,/agents/people/40471|/agents/people/42789|,/agents/corporate_entities/6644|
/repositories/14/resources/7499,HVT-3595,,,rus,1995-08-01|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/37286|/subjects/32386|/subjects/37410|/subjects/23300|/subjects/37775|/subjects/39082|/subjects/33427|/subjects/38628|/subjects/25382|/subjects/25637|/subjects/30597|/subjects/24980|/subjects/35139|/subjects/23059|/subjects/30490|/subjects/36018|,/agents/people/41437|/agents/people/40862|,/agents/corporate_entities/12966|/agents/corporate_entities/6680|
/repositories/14/resources/9835,HVT-4250,,,fre,2000|2000-03-16|2000-03-17|,/subjects/36885|/subjects/35425|/subjects/31833|/subjects/36084|/subjects/34503|/subjects/37775|/subjects/30848|/subjects/30674|/subjects/40657|/subjects/35854|/subjects/39082|/subjects/41371|/subjects/29786|/subjects/41071|/subjects/32541|/subjects/23093|/subjects/38998|/subjects/40106|/subjects/33470|/subjects/34711|/subjects/34290|/subjects/26724|/subjects/24980|/subjects/40065|/subjects/35139|/subjects/35943|,/agents/people/40539|/agents/people/49575|,/agents/corporate_entities/6614|
/repositories/14/resources/6792,HVT-1402,,,eng,1990-11-12|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/22072|/subjects/29496|/subjects/41014|/subjects/40902|/subjects/22197|/subjects/25203|/subjects/29111|/subjects/24980|,/agents/people/70874|,/agents/corporate_entities/12966|
/repositories/14/resources/10183,HVT-2107,,,eng,1992-10-28|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/29362|/subjects/39082|/subjects/37286|/subjects/28384|/subjects/38166|/subjects/39971|/subjects/24343|/subjects/26684|/subjects/27861|/subjects/40600|/subjects/30119|/subjects/24980|/subjects/32086|/subjects/31129|/subjects/30490|/subjects/33303|/subjects/35139|,/agents/people/43410|,/agents/corporate_entities/6673|
/repositories/14/resources/8590,HVT-2557,,,eng,1993-06-15|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/37286|/subjects/24822|/subjects/39082|/subjects/22072|/subjects/28325|/subjects/23982|/subjects/22104|/subjects/31941|/subjects/26520|/subjects/38724|/subjects/31794|/subjects/24980|/subjects/32086|/subjects/24543|/subjects/35139|/subjects/33303|/subjects/30490|,/agents/people/40646|,/agents/corporate_entities/6633|
/repositories/14/resources/9696,HVT-0090,,,eng,1979-04-11|,/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/24374|/subjects/25264|/subjects/37286|/subjects/24822|/subjects/23982|/subjects/28325|/subjects/25577|/subjects/24980|/subjects/34716|,/agents/people/40474|,/agents/corporate_entities/6652|
/repositories/14/resources/7079,HVT-0839,,,eng,1987-04-22|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/37286|/subjects/24980|/subjects/23160|/subjects/40862|/subjects/32908|/subjects/26397|/subjects/35782|/subjects/22405|/subjects/40600|/subjects/26982|/subjects/31012|/subjects/25317|/subjects/31273|/subjects/32243|/subjects/30490|/subjects/23059|/subjects/31129|/subjects/26539|/subjects/28167|/subjects/36018|/subjects/39082|/subjects/28759|/subjects/24543|/subjects/33303|,/agents/people/40515|,/agents/corporate_entities/6671|
/repositories/14/resources/8080,HVT-2804,,,ger,1991-07-18|,/subjects/36885|/subjects/35854|/subjects/25470|/subjects/41464|/subjects/26804|/subjects/39082|/subjects/22072|/subjects/39450|/subjects/23008|/subjects/36522|/subjects/26684|/subjects/32040|/subjects/25637|/subjects/37022|/subjects/25203|/subjects/31795|/subjects/24980|/subjects/32086|/subjects/35943|/subjects/35139|/subjects/32911|,/agents/people/68933|,/agents/corporate_entities/12966|
/repositories/14/resources/9323,HVT-3716,,,ger,1996-05-22|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26999|/subjects/29362|/subjects/25637|/subjects/27845|/subjects/30569|/subjects/32401|/subjects/35789|/subjects/38724|/subjects/25580|/subjects/24980|/subjects/34365|/subjects/31129|,/agents/people/45781|/agents/people/80468|,/agents/corporate_entities/6983|
/repositories/14/resources/7387,HVT-3346,,,heb,1991-05-22|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/24806|/subjects/26804|/subjects/29362|/subjects/37286|/subjects/26159|/subjects/39681|/subjects/39082|/subjects/31831|/subjects/23328|/subjects/31037|/subjects/32911|/subjects/25637|/subjects/27845|/subjects/22841|/subjects/25299|/subjects/33470|/subjects/24980|/subjects/32086|/subjects/31129|/subjects/24543|/subjects/30490|/subjects/23059|/subjects/29712|/subjects/40065|/subjects/33303|/subjects/37459|,,/agents/corporate_entities/12966|/agents/corporate_entities/6680|
/repositories/14/resources/7120,HVT-4483,,,eng,2015-08-11|2015-11-08|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/23300|/subjects/36478|/subjects/41390|/subjects/32911|/subjects/22405|/subjects/23510|/subjects/22416|/subjects/22134|/subjects/34461|/subjects/32506|/subjects/24980|/subjects/31129|/subjects/30490|,/agents/people/40446|,/agents/corporate_entities/12966|
/repositories/14/resources/7979,HVT-0993,,,eng,1988-05-15|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/37286|/subjects/23348|/subjects/39199|/subjects/39082|/subjects/39070|/subjects/40600|/subjects/24949|/subjects/38014|/subjects/27845|/subjects/24980|/subjects/24543|/subjects/23017|/subjects/38250|/subjects/28167|/subjects/33303|/subjects/35139|,/agents/people/40525|/agents/people/40534|,/agents/corporate_entities/12966|
