uri,title
/subjects/24257,Jews -- Poland -- Płock
/subjects/38274,Kaštel Lukšić (Croatia)
/subjects/34607,Korostenʹ (Ukraine)
/subjects/35915,Charsznica (Poland)
/subjects/28624,Jews -- Poland -- Nowe Miasto (Województwo Mazowieckie)
/subjects/33438,"Condom (Gers, France)"
/subjects/31405,"Bolnisi (Bolnisis raioni, Georgia)"
/subjects/34257,Jews -- Poland -- Jasło
/subjects/22679,Cîmpulung (Romania)
/subjects/22383,Magnuszew (Poland)
/subjects/33068,San Francisco (Calif.)
/subjects/37882,Villeurbanne (France)
/subjects/27314,Newport (Wales)
/subjects/36505,Russian literature -- Jewish authors
/subjects/34538,"Karlovac (Karlovac, Croatia)"
/subjects/41438,Split (Croatia)
/subjects/41592,Visits of state -- Italy
/subjects/34492,Jews -- Ukraine -- Berehove
/subjects/31690,Toulouse (France)
/subjects/30982,"World War, 1939-1945 -- Particapation, Soviet"
/subjects/25283,Jews -- Slovakia -- Nové Zámky
/subjects/26505,Manchester (England)
/subjects/24538,Jews -- Ukraine -- Tovste (Ternopilʹsʹka oblastʹ)
/subjects/24168,Modlin (Poland)
/subjects/24492,Black Forest (Germany)
/subjects/40679,Wodzisław (Poland)
/subjects/22950,Sète (France)
/subjects/23642,Journalists
/subjects/32053,Oss (Netherlands)
/subjects/31385,"Villiers-sur-Marne (Val-de-Marne, France)"
/subjects/24884,"Rumbeke (West Flanders, Belgium)"
/subjects/25796,Soĭmy (Ukraine)
/subjects/32950,"Ukraine -- Famine, 1932-1933"
/subjects/36010,Iłowo (Poland)
/subjects/37528,Tehran (Iran)
/subjects/29536,"Pogonów (Lublin, Poland)"
/subjects/30717,Avtovac (Bosnia and Hercegovina)
/subjects/26339,Ditrău (Romania)
/subjects/26293,Pujaudran (France)
/subjects/33992,Jews -- Romania -- Baia Mare
/subjects/37482,Jews -- Ukraine -- Stanislav
/subjects/24754,Vittorio Veneto (Italy)
/subjects/27528,Prisoners of War -- Latvia
/subjects/28777,"World War, 1939-1945 -- Underground movements -- Serbia and Montenegro"
/subjects/34754,Z︠H︡uprany (Belarus)
/subjects/27178,Zhizzakh viloi͡ati (Uzbekistan)
/subjects/23992,Kozara Mountains (Bosnia and Herzegovina)
/subjects/28798,Lauenburg (Germany)
/subjects/37894,Flims (Switzerland)
/subjects/22395,Steyr (Austria)
/subjects/33584,Bombay (India)
/subjects/28262,Berehove (Ukraine)
/subjects/31413,Oral (Kazakhstan)
/subjects/29920,Mers-les-Bains (France)
/subjects/31940,Domousice (Czech Republic)
/subjects/37197,Tylicz (Poland)
/subjects/38262,Medzev (Slovakia)
/subjects/40550,Radzanów nad Wkrą (Poland)
/subjects/35450,Freisen (Germany)
/subjects/29023,"World War, 1939-1945 -- Conscript labor -- Soviet Union"
/subjects/37713,Folkingham (England)
/subjects/23300,Escapes
/subjects/40784,"World War, 1939-1945 -- Personal narratives"
/subjects/26801,Jews -- Poland -- Radomyśl Wielki
/subjects/25684,Bertrix (Belgium)
/subjects/41195,Staneshti De-Sus (Ukraine)
/subjects/39648,Public opinion -- France
/subjects/39218,Berbiguières (France)
/subjects/38059,Caracas (Venezuela)
/subjects/32454,Jews -- Poland -- Pionki
/subjects/30193,Jews -- Poland -- Drobin
/subjects/37656,"Grünberg (Hesse, Germany)"
/subjects/23245,"Indonesia -- History -- Japanese occupation, 1942-1945"
/subjects/24580,"Blankenburg (Berlin, Germany)"
/subjects/39131,Cher (France)
/subjects/35811,Hartmanice (Czechoslovakia)
/subjects/28720,Jahorina Mountain
/subjects/41253,Novo-Nikolayevka (Ukraine)
/subjects/33496,Jews -- Ukraine -- Slobodka
/subjects/38720,Kikinda (Serbia)
/subjects/29131,Lúky (Slovakia)
/subjects/35112,"Fürth (Bavaria, Germany)"
/subjects/37085,Rytro (Poland)
/subjects/26694,South Africa
/subjects/29074,Rheinsberg (Germany)
/subjects/32792,Kursk (Russia)
/subjects/37590,Handlová (Slovakia)
/subjects/23029,Kushnytsya (Ukraine)
/subjects/40507,"World War, 1939-1945 -- Jews -- Rescue -- Belgium"
/subjects/27590,Nonantola (Italy)
/subjects/34646,Abortion
/subjects/22792,Jews -- Latvia -- Daugavpils
/subjects/39074,Orphanages -- France
/subjects/23880,Savoie (France)
/subjects/41316,Dourgne (France)
/subjects/25407,Sibiu (Romania)
/subjects/31063,Rožkovany (Slovakia)
/subjects/25470,Women
/subjects/41361,Cërrik (Albania)
/subjects/39003,Borek Szlachecki (Poland)
/subjects/35923,Deventer (Netherlands)
/subjects/34631,"World War, 1939-1945 -- Personal narratives, Jewish"
/subjects/29900,Jews -- Ukraine -- Kaminʹ-Kashyrsʹkyĭ
/subjects/40570,Electricians
/subjects/35470,Līvāni (Latvia)
/subjects/31825,Nationalism -- Germany
/subjects/38307,Orphanages
/subjects/24324,Couvin (Belgium)
/subjects/40065,Hospitals in  concentration camps
/subjects/35165,Dutch Harbor (Alaska)
/subjects/26749,Rakovica (Croatia)
/subjects/25866,Toronto (Ont.)
/subjects/41224,Trials (Treason)
/subjects/36319,Montecatini (Italy)
/subjects/34324,Resighea (Romania)
/subjects/28307,Bania (Poland)
/subjects/41674,Freiberg (Germany)
/subjects/40966,"Sinai Campaign, 1956"
/subjects/35866,Neuilly-sur-Seine (France)
/subjects/29845,Gyulaháza (Hungary)
/subjects/38184,Jena (Germany)
/subjects/29795,Celerina (Switzerland)
/subjects/23232,Žirany (Slovakia)
/subjects/33398,Rottweil (Germany)
/subjects/39795,Bled (Slovenia)
/subjects/26899,Jews -- Poland -- Slonim
/subjects/27271,Sokolov (Slovakia)
/subjects/22589,"Munich-Pasing (Munich, Germany)"
/subjects/36030,Bessarabia (Moldova and Ukraine)
/subjects/22423,Salies-de-Béarn (France)
/subjects/36525,Topol̕čany (Slovakia)
/subjects/38868,Vanves (France)
/subjects/25759,Ferganskai︠a︡ oblastʹ (Uzbekistan)
/subjects/24518,Mir (Belarus)
/subjects/32136,Bohan (Belgium)
/subjects/40209,Frameries (Belgium)
/subjects/23727,Pomortsy (Ukraine)
/subjects/26175,Woluwé-Saint-Pierre (Belgium)
/subjects/29280,Waterloo (Belgium)
/subjects/35759,Jews -- Ukraine -- Kosiv
/subjects/38491,Józefów (Poland)
/subjects/30275,Ganichi (Ukraine)
/subjects/38645,"World War, 1939-1945 -- Personal narratives, British"
/subjects/29404,Slovenské Nové Mesto (Slovakia)
/subjects/31937,Ganachëvka (Ukraine)
/subjects/40874,Uppsala (Sweden)
/subjects/37949,Lund (Sweden)
/subjects/39054,Jews -- Ukraine -- Nadvirna
/subjects/22618,Afghanistan
/subjects/33009,Mátészalka ghetto
/subjects/25427,"Norden (Lower Saxony, Germany)"
/subjects/31521,Orphanages -- Czech Republic
/subjects/39111,Kastoria (Greece)
/subjects/41623,Romanies -- Slovakia -- History -- 20th Century
/subjects/35831,Saint-Gaudens (France)
/subjects/29812,Draft -- Soviet Union
/subjects/34689,Uzbekistan
/subjects/25562,Adoptees
/subjects/25098,La Calamine (Belgium)
/subjects/41273,Venezuela
/subjects/30330,Planegg (Germany)
/subjects/38700,"Borșa (Baia Mare, Romania)"
/subjects/40032,Jews -- Poland -- Augustów
/subjects/29111,Concentration camp inmates -- Family relationships
/subjects/31872,Tyszowce (Poland)
/subjects/28079,Voorst (Netherlands)
/subjects/39238,Chrastava (Czech Republic)
/subjects/38079,Bender (Moldova)
/subjects/32474,Mokraya Dubrova (Belarus)
/subjects/30449,Jews -- Belarus -- Vaŭkavysk
/subjects/34959,Czyżyny (Poland)
/subjects/32024,Trebišov (Slovakia)
/subjects/29238,Puisserguier (France)
/subjects/23770,"Simmern (Rhein-Hunsrück-Kreis, Germany)"
/subjects/28995,Tírnavos (Greece)
/subjects/22531,Jews -- Poland -- Sierpc
/subjects/27733,Levoča (Slovakia)
/subjects/22161,Beverwijk (Netherlands)
/subjects/38995,Gavazzo Nouva (Italy)
/subjects/27363,Childbirth in concentration camps
/subjects/32862,"Słubice (Województwo Lubuskie, Poland)"
/subjects/39412,Moson (Hungary)
/subjects/31022,Sant'Anna di Valdieri (Italy)
/subjects/34220,Bad Freienwalde (Germany)
/subjects/39042,Goleț (Romania)
/subjects/25061,Brest (France)
/subjects/34670,Vojvodina (Serbia)
/subjects/40862,Jews -- Ukraine -- Lʹvov
/subjects/35061,"France -- History -- German occupation, 1940-1945"
/subjects/29042,Luninets (Belarus)
/subjects/37549,Restitution and indemnification claims (1933-)
/subjects/26358,Domažlice (Czech Republic)
/subjects/30776,War crime trials -- Soviet Union
/subjects/31864,Tolisa (Bosnia and Hercegovina)
/subjects/40024,Osmoloda (Ukraine)
/subjects/38716,Puławy (Poland)
/subjects/34365,"Crystal Night, 1938"
/subjects/36358,Edirne (Turkey)
/subjects/27549,Čačak (Serbia)
/subjects/34735,Chemerivtsi (Ukraine)
/subjects/28716,Urbisaglia (Italy)
/subjects/39107,Narva (Estonia)
/subjects/37230,Zagoździe (Poland)
/subjects/36421,"World War, 1939-1945 -- Conscript labor -- Ukraine"
/subjects/33623,Amberg-Sulzbach (Germany)
/subjects/22462,Pančevo (Serbia)
/subjects/33273,Svätý Jur (Slovakia)
/subjects/22198,Jews -- Czechoslovakia -- Užhorod
/subjects/26972,Tʹirgu Jiu (Romania)
/subjects/30849,Orange (France)
/subjects/32874,Nowy Wiśnicz (Poland)
/subjects/33766,Cadeo (Italy)
/subjects/38983,"World War, 1939-1945 -- Underground movements -- Slovakia"
/subjects/41459,Košice (Slovakia)
/subjects/36564,"Gmünd (Lower Austria, Austria)"
/subjects/34559,Czernowitz (Bukovina)
/subjects/28983,Grendel (Belgium)
/subjects/40248,Wanne-Eickel (Germany)
/subjects/37375,Sietesz (Poland)
/subjects/28829,Czubin (Poland)
/subjects/40136,Croatia
/subjects/29445,Nyíregyháza (Hungary)
/subjects/30664,Sarnopolʹ (Belarus)
/subjects/33418,Borsbeek (Belgium)
/subjects/34277,Polina (Slovakia)
/subjects/41377,Paramaribo (Suriname)
/subjects/39445,Nantes (France)
/subjects/41398,"Naroch, Lake (Belarus)"
/subjects/34298,Uzli︠a︡ny (Belarus)
/subjects/40970,Diessen am Ammersee (Germany)
/subjects/41662,Nijmegen (Netherlands)
/subjects/25523,Breisgau (Germany)
/subjects/28311,"Pińczów (Województwo Świętokrzyskie, Poland)"
/subjects/25870,Nowa Brzeźnica (Poland)
/subjects/40589,Połczyn Zdrój (Poland)
/subjects/35173,"Ri͡azanʹ (Ri͡azanskai͡a oblastʹ, Russia)"
/subjects/24298,Padua (Italy)
/subjects/38311,"Augustów (Województwo Podlaskie, Poland : Powiat)"
/subjects/30721,Eggenfelden (Germany)
/subjects/31833,"Holocaust, Jewish (1939-1945) -- Personal narratives"
/subjects/29500,P'yanovichi (Ukraine)
/subjects/26925,Busko-Zdrój (Poland)
/subjects/39629,Jews -- Poland -- Wielún (Sieradz)
/subjects/22435,"World War, 1939-1945 -- Campaigns -- France -- Normandy"
/subjects/32966,Adampol (Poland)
/subjects/33674,Novi Vinodolski (Croatia)
/subjects/22065,Historians
/subjects/39783,Koňuš (Slovakia)
/subjects/28468,Tësovo (Belarus)
/subjects/26026,Pau (France)
/subjects/38468,Orpanages -- France
/subjects/26476,War crime trials -- Romania -- Iași
/subjects/23674,"Ternivka (Bershadsʹkyĭ raĭon, Ukraine)"
/subjects/36860,Sankt Johann im Pongau (Austria)
/subjects/37288,Surrey (England)
/subjects/26163,Göteborg (Sweden)
/subjects/22989,"Reichenau (Baden-Württemberg, Germany)"
/subjects/22823,Aywaille (Belgium)
/subjects/37322,"Israel-Arab War, 1973"
/subjects/26533,"Nowa Huta (Kraków, Poland)"
/subjects/22570,Neretva River Valley (Bosnia and Herzegovina and Croatia)
/subjects/32989,Zduńska Wola (Poland)
/subjects/33361,Jews -- Poland -- Uniejów
/subjects/27772,Russocice (Poland)
/subjects/27322,Rescuers
/subjects/27135,"World War, 1939-1945 -- Prisoners and prisons, Czech"
/subjects/25108,Nurses
/subjects/41619,Radom ghetto
/subjects/34719,Streda nad Bodrogom (Slovakia)
/subjects/37836,Rodnikovka (Ukraine)
/subjects/25558,Štúrovo (Slovakia)
/subjects/41249,Buttenhausen (Germany)
/subjects/34349,Badgastein (Austria)
/subjects/32337,Bežovce (Czechoslovakia)
/subjects/26724,Tournai (Belgium)
/subjects/37135,"Barmen (Wuppertal, Germany)"
/subjects/32767,Seraing (Belgium)
/subjects/31848,Bitola (Macedonia)
/subjects/26374,Stara Zagora (Bulgaria)
/subjects/39982,Postwar effect
/subjects/35558,Kola Peninsula (Russia)
/subjects/23463,Moscow (Russia)
/subjects/37070,"Smila (Cherkasʹka oblastʹ, Ukraine)"
/subjects/32788,Dubienka (Poland)
/subjects/32272,Oberfranken (Germany)
/subjects/27973,Finhaut (Switzerland)
/subjects/23033,Italy
/subjects/22272,Trebinje (Bosnia and Herzegovina)
/subjects/28385,Singapore
/subjects/33463,"Krásna (Košice, Slovakia)"
/subjects/33033,"Terezín (Ústecký kraj, Czech Republic)"
/subjects/35734,Budakalász (Hungary)
/subjects/26118,Zaporiz͡hz͡hi͡a (Ukraine)
/subjects/38106,Teplice (Czech Republic)
/subjects/24575,Jews -- Poland -- Chełm (Lublin)
/subjects/28106,Revúca (Slovakia)
/subjects/25734,"Čemerné (Vranov nad Topl̕ou, Slovakia)"
/subjects/24826,Mirabella Eclano (Italy)
/subjects/39347,"World War, 1939-1945 -- Prisoners and prisons, Yugoslav"
/subjects/31777,Linz (Austria)
/subjects/25671,Dortmund (Germany)
/subjects/41160,Leobschütz (Germany)
/subjects/30920,Poing (Germany)
/subjects/28413,Zrnovnica (Croatia)
/subjects/41530,Szentkirályszabadja (Hungary)
/subjects/24060,Fontenay-sous-Bois (France)
/subjects/30473,Orphanages -- Scotland
/subjects/28940,Anti-Nazi movement
/subjects/35671,Poetry
/subjects/40771,Dorinne (Belgium)
/subjects/26323,Ciechanowiec (Poland)
/subjects/26289,"Sunderland (Tyne and Wear, England)"
/subjects/37162,Menen (Belgium)
/subjects/33988,Velk̕á Bytča (Slovakia)
/subjects/32360,Dokshytsy (Belarus)
/subjects/27861,Sucha Beskidzka (Poland)
/subjects/39486,Bocholt (Belgium)
/subjects/39469,Sylt (Germany)
/subjects/23967,Volos (Greece)
/subjects/22225,"World War, 1939-1945 -- Prisoners and prisons, Japanese"
/subjects/37924,Asso (Italy)
/subjects/35919,Khmelʹnyt︠s︡ʹkyĭ (Ukraine)
/subjects/32675,Drachten (Netherlands)
/subjects/30648,Bruay-sur-l'Escaut (France)
/subjects/26266,Kalinkavichy (Belarus)
/subjects/38278,Sandomierz (Poland)
/subjects/32225,Löhnberg (Germany)
/subjects/38628,Minsk (Belarus)
/subjects/26636,Turčiansky Sv. Martin (Slovakia)
/subjects/31720,"Zgorzelec (Województwo Dolnośląskie, Poland)"
/subjects/28501,Prešov (Slovakia)
/subjects/38852,Riesa (Germany)
/subjects/41588,Pithiviers (France)
/subjects/39740,Post (Belgium)
/subjects/31370,Dublin (Ireland : County)
/subjects/41072,"World War, 1939-1945 -- Personal narratives, Dutch"
/subjects/25299,Kaunas (Lithuania)
/subjects/30131,Chiari (Italy)
/subjects/38151,"Kałuszyn (Warsaw, Poland)"
/subjects/35299,Le Vésinet (France)
/subjects/34871,"Sovetsk (Kaliningradskai︠a︡ oblastʹ, Russia)"
/subjects/29740,Romanies -- Nazi persecution -- Belgium
/subjects/28852,Žitná (Slovakia)
/subjects/35763,Jews -- Hungary -- Diósgyőr
/subjects/40663,Zuidwolde (Netherlands)
/subjects/29605,"Li︠a︡khavichy (Brestskai︠a︡ voblastsʹ, Belarus)"
/subjects/28917,Vilkaviškis (Lithuania)
/subjects/40726,Jews -- Poland -- Kamʹi︡︠anka Buzʹka
/subjects/23208,Chalkida (Greece)
/subjects/38014,Łódź (Poland)
/subjects/30424,"Austria -- History -- Socialist Uprising, 1934"
/subjects/41137,Novomyrhorod (Ukraine)
/subjects/38917,Zoutleeuw (Belgium)
/subjects/24934,Maputo (Mozambique)
/subjects/22376,Blois (France)
/subjects/27524,Shropshire (England)
/subjects/33137,Vitteaux (France : Canton)
/subjects/41208,Smederevska Palanka (Serbia)
/subjects/27877,"Radość (Warsaw, Poland)"
/subjects/35149,Virton (Belgium)
/subjects/37174,Tičevo (Bosnia and Hercegovina)
/subjects/38281,Karamurt (Kazakhstan)
/subjects/23137,Grudziądz (Poland)
/subjects/37031,Nagykáta (Hungary)
/subjects/32233,Inke (Hungary)
/subjects/37461,Janova Ves (Slovakia)
/subjects/32399,Dniester River Valley (Ukraine and Moldova)
/subjects/38794,Nairobi (Kenya)
/subjects/32663,Orphanages -- Austria
/subjects/22233,Krupina (Slovakia)
/subjects/28794,Saarbrücken (Germany)
/subjects/37898,Concentration camp -- Psychological aspects
/subjects/29886,Homolje (Serbia)
/subjects/40675,Zemianske Kostol̕any (Slovakia)
/subjects/35775,"World War, 1939-1945 -- Personal narratives, Slovak"
/subjects/34867,Mölnlycke (Sweden)
/subjects/38147,Stará Bystrica (Slovakia)
/subjects/26159,Jews -- Lithuania -- Kaunas
/subjects/22819,Cherniyev (Ukraine)
/subjects/26509,"Jews, Russian"
/subjects/41064,Oelde (Germany)
/subjects/28147,Petrivka (Ukraine)
/subjects/31366,"Andrushivka (Z︠H︡ytomyrsʹka oblastʹ, Ukraine)"
/subjects/27748,Uhrovské Podhradie (Slovakia)
/subjects/38844,"World War, 1939-1945 -- Evacuation of civilians -- Great Britain"
/subjects/25775,Montana (Switzerland)
/subjects/41434,Prevlaka (Serbia)
/subjects/32819,Concentration camps -- Humor -- Psychological aspects
/subjects/30824,"Strîmtura (Maramureș, Romania)"
/subjects/27318,Zalaegerszeg (Hungary)
/subjects/25325,Offenbach am Main (Germany)
/subjects/31223,Newcastle upon Tyne (England)
/subjects/39613,Denazification
/subjects/24922,"Vire (Calvados, France)"
/subjects/38901,Voronezh (Russia)
/subjects/31673,Békéscsaba (Hungary)
/subjects/39243,Danichuv (Ukraine)
/subjects/24888,"September 11 Terrorist Attacks, 2001"
/subjects/31389,"Sosnowiec (Województwo Śląskie, Poland)"
/subjects/34471,Plzeň (Czech Republic)
/subjects/30432,Katowice (Poland)
/subjects/40730,Parent and child
/subjects/23160,Jews -- Ukraine -- Lʹviv
/subjects/26362,Vancouver (B.C.)
/subjects/37089,Arkhangelʹsk (Russia)
/subjects/23530,Concentration camp inmates -- Religious life
/subjects/32321,Draft -- Belgium
/subjects/27089,Pogroms -- Ukraine
/subjects/39097,Semmering (Austria : Region)
/subjects/23863,Jews -- Poland -- Przemyślany
/subjects/28686,Jews -- Poland -- Włodawa
/subjects/33160,"Pesterzsébet (Budapest, Hungary)"
/subjects/39428,Šar Mountains (Macedonia and Kosovo)
/subjects/31018,Sokołów Górny (Poland)
/subjects/40858,Forced labor -- Yugoslavia
/subjects/38239,Bijelo Polje (Montenegro)
/subjects/26227,Novo Miloševo (Serbia)
/subjects/30609,Zwierzyniec (Poland)
/subjects/23025,Sokole (Poland)
/subjects/26677,Újfehértó (Hungary)
/subjects/29078,Katendrecht (Netherlands)
/subjects/23475,Sędziszów (Poland)
/subjects/25372,"Ruhr (Germany : Region) -- History -- French occupation, 1923-1925"
/subjects/41199,Kazimierz Dolny (Poland)
/subjects/39351,"World War, 1939-1945 -- Personal narratives, Canadian"
/subjects/28110,Arzamas (Russia)
/subjects/40272,Political persecution -- Yugoslavia
/subjects/35372,Wólka (Poland)
/subjects/35722,Biharkeresztes (Hungary)
/subjects/38405,Dave (Belgium)
/subjects/23249,Marburg (Germany)
/subjects/29644,Druĭsk (Belarus)
/subjects/31624,Jews -- Hungary -- Munkács
/subjects/34076,War crime trials -- Germany -- Germany -- Hanover
/subjects/38956,Žasliai (Lithuania)
/subjects/29136,"Singers, Jewish"
/subjects/40015,Wesenberg (Germany)
/subjects/24704,Wieringen (Netherlands)
/subjects/32280,"World War, 1939-1945 -- Prisoners and prisons, Romanian"
/subjects/26693,Ataki (Moldova)
/subjects/40445,Vynohradiv (Ukraine)
/subjects/24354,"Bergen (Celle, Germany)"
/subjects/31855,"Modra (Západoslovenský kraj, Slovakia)"
/subjects/28727,Argos (Greece)
/subjects/35816,Weinheim an der Bergstrasse (Germany)
/subjects/36739,Bremen (Germany)
/subjects/27128,Sinsheim (Germany)
/subjects/41254,Felsőcéce (Hungary)
/subjects/39566,Bretten (Germany)
/subjects/31156,Prisoners of War -- Netherlands
/subjects/36693,"Holocaust, Jewish (1939-1945) -- Psychological aspects"
/subjects/28662,Klyastitsy (Belarus)
/subjects/27597,"Czersk (Bydgoszcz, Poland)"
/subjects/41311,"World War, 1939-1945 -- Civilian relief"
/subjects/23184,Sokółka (Poland)
/subjects/30252,"World War, 1939-1945 -- Children -- Belgium"
/subjects/40150,Tokyo (Japan)
/subjects/38232,Pribeník (Slovakia)
/subjects/31910,Turov (Belarus)
/subjects/26806,"World War, 1939-1945 -- Personal narratives, Belgium"
/subjects/25729,"Drobitsky Yar Massacre, Ukraine, 1942"
/subjects/38818,Jews -- Poland -- Sambor
/subjects/34138,Jews -- Latvia -- Liepāja
/subjects/34092,Tula (Russia)
/subjects/30878,Lysá pod Makytou (Slovakia)
/subjects/27344,Gorobilje (Serbia)
/subjects/31290,Assimilation (Sociology)
/subjects/32516,Żółkiewka (Poland)
